instituicao_id;st_funcionamento_gn;instituicao_name;cnpj_mantenedora;razao_social
17657;10035;Faculdade Professor Daltro;12905406000100;ASSOCIACAO DE ENSINO SUPERIOR PROFESSOR DALTRO
509;10034;FACULDADES INTEGRADAS DE CRUZEIRO;45198264000130;INSTITUTO DE ENSINO SUPERIOR DE CRUZEIRO
4149;10034;FACULDADE DE TECNOLOGIA SENAI ITAJAÍ;03774688000155;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL
1824;10034;FACULDADE DE CIÊNCIAS CONTÁBEIS DE ITABIRITO;03647480000175;ASSOCIACAO DE ENSINO SUPERIOR DOS INCONFIDENTES - ASESI
4185;10035;FACULDADE PERUIBE;67172676000133;UNISEPE UNIAO DAS INSTITUICOES DE SERVICO, ENSINO E PESQUISA LTDA
19597;10035;Faculdade Via Sapiens;05754032000104;INSTITUTO AUDY AZEVEDO
5316;10035;Faculdades Unificadas de Leopoldina;19322494000159;INSTITUTO ENSINAR BRASIL
3741;10035;Faculdade Pitágoras Bacabal Mearim;05438997000180;BACABAL MEARIM SISTEMAS DE ENSINO LTDA.
21670;10035;Faculdade Promove de São Paulo;10739240000166;UNICA EDUCACIONAL LTDA
811;10034;FACULDADE VALE DO APORÉ;02175672000163;SOCIEDADE EDUCACIONAL VALE DO APORE LTDA - EPP
22176;10035;Faculdade ENAU;27217985000168;ENAU EDUCACIONAL LTDA - EPP
1239;10035;FACULDADE PADRÃO;02684686000102;CENTRO DE EDUCACAO E CULTURA DE GOIANIA EIRELI
2088;10034;INSTITUTO SUPERIOR DE EDUCAÇÃO SANTO AGOSTINHO DE TERESINA;34965491000127;ASSOCIACAO TERESINENSE DE ENSINO S/C LTDA
13938;10035;FACULDADE DE MARÍLIA;19347410000131;UNIESP S.A
2044;10034;INSTITUTO SUPERIOR DE EDUCAÇÃO VALE DO SALGADO;03338261000104;TCC EDUCACAO, CIENCIA E CULTURA LTDA - EPP
5193;10034;Universidade Estadual do Oeste do Paraná;77046951000126;SECRET DE EST CIENCIA TECNOLOGIA E ENSINO SUPERIOR SETI
2303;10034;FACULDADE CIMO;03435777000177;CIMO - CENTRO INTEGRADO DE MODA LTDA - EPP
1639;10035;FACULDADE HÉLIO ROCHA;03466601000182;SOCIEDADE INTEGRAL DE ENSINO SOCIEDADE SIMPLES LTDA.
18708;10035;Faculdade AGES de Senhor do Bonfim;18867222000171;AGES EDUCACAO LTDA
2222;10035;Centro Universitário do Rio São Francisco Unirios;03866544000129;ORGANIZACAO SETE DE SETEMBRO DE CULTURA E ENSINO LTDA
2154;10035;INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS ANÍSIO TEIXEIRA;31702392000164;INSTITUTO CULTURAL BRASIL E E U U LTDA - ME
15521;10035;FACULDADE CATÓLICA DE SÃO JOSÉ DOS CAMPOS;11345554000147;ASSOCIACAO CULTURAL E EDUCACIONAL DA DIOCESE DE SAO JOSE DOS CAMPOS
2256;10035;Faculdade Stella Maris - FSM;05213713000157;CIA EDUCACIONAL RANCHO ALEGRE
17614;10035;ESCOLA DA ADVOCACIA-GERAL DA UNIÃO;26994558006679;ADVOCACIA GERAL DA UNIAO
3981;10034;FACULDADE DE CURITIBA;19347410000131;UNIESP S.A
10950;10034;FACULDADE MARECHAL CÂNDIDO RONDON;07045308000100;SOCIEDADE EDUCACIONAL JI-PARANA LTDA - EPP
1412;10035;FACULDADE ANHANGUERA DE JUNDIAÍ;04310392000146;ANHANGUERA EDUCACIONAL PARTICIPACOES S/A
2636;10035;FACULDADE DINÂMICA DO VALE DO PIRANGA;05126777000110;SESP SOCIEDADE EDUCACIONAL SUPERIOR DE PONTE NOVA LTDA
1823;10035;INSTITUTO DE ENSINO SUPERIOR DO AMAPÁ;10227585000130;MODERNO-CENTRO DE ENSINO, EDUCACAO E CULTURA LTDA
1114;10034;FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS APLICADAS RIO BRANCO - FIRB;03294357000118;SOCIEDADE ACREANA DE EDUCACAO E CULTURA LTDA
1776;10035;Faculdade Anhanguera de Tecnologia de Jundiaí;04310392000146;ANHANGUERA EDUCACIONAL PARTICIPACOES S/A
15518;10034;Facudade de Morrinhos;10935440000194;CENTRO DE ENSINO NOROESTE LTDA - ME
672;10035;CENTRO UNIVERSITÁRIO FACENS;45718988000167;ASSOCIACAO CULTURAL DE RENOVACAO TECNOLOGICA SOROCABANA
1949;10035;CENTRO UNIVERSITÁRIO DE PAULÍNIA;04207184000116;INSTITUTO DE EDUCACAO SUPERIOR SAO PAULO LTDA - EPP
2460;10035;FACULDADE ESTÁCIO DE NATAL;02608755000107;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.
1717;10035;Faculdade de Imperatriz Wyden;69441194000167;A. REGIAO TOCANTINA DE EDUCACAO E CULTURA LTDA.
2552;10034;INSTITUTO SUPERIOR DE CIÊNCIAS DA SAÚDE;03204242000195;IMAM INSTITUTO MINEIRO DE ACUPUNTURA E MASSAGENS LTDA.
21903;10035;Faculdade Pitágoras de Pouso Alegre;03239470000109;PITAGORAS - SISTEMA DE EDUCACAO SUPERIOR SOCIEDADE LTDA
16967;10035;FACULDADE SENAI RIO;03848688000152;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI
16948;10035;Faculdade 28 de Agosto de Ensino e Pesquisa;97521576000136;ASSOCIACAO VINTE E OITO DE AGOSTO DE EDUCACAO E COMUNICACAO - AVOAEC
99;10035;FACULDADE DE DIREITO DE CONSELHEIRO LAFAIETE;19722313000181;FUNDACAO MUNICIPAL DE ENSINO SUPERIOR DE CONS LAFAIETE
15914;10034;FACULDADE DO SERTAO BAIANO;05560863000137;FACULDADE DO SERTAO BAIANO LTDA - ME
2433;10034;INSTITUTO SUPERIOR DE EDUCAÇÃO PORTO SEGURO;36310043000110;COLEGIO PORTO SEGURO LTDA - ME
14181;10035;FACULDADE DE TECNOLOGIA DO COOPERATIVISMO;10510590000156;SERVICO NACIONAL DE APRENDIZAGEM DO COOPERATIVISMO DO ESTADO DO RIO GRANDE DO SUL - SESCOOP/RS
5186;10034;INSTITUTO ASSIS GURGACZ;02203539000173;FUNDACAO ASSIS GURGACZ
343;10035;CENTRO UNIVERSITÁRIO NEWTON PAIVA;16521155000103;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA LTDA
2915;10035;FACULDADE CIDADE DE PATOS DE MINAS;03238898000129;ASSOCIACAO EDUCACIONAL DE PATOS DE MINAS - AEPM
2426;10035;Centro Universitário Fibra;04236516000190;FACULDADES INTEGRADAS BRASIL AMAZONIA S/S LTDA
2362;10034;FACULDADE DE CIÊNCIAS MÉDICAS DE CAMPINA GRANDE;02108023000140;CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA
4395;10034;FACULDADE DE DIREITO DE ARAGUAÍNA;02941990000198;ITPAC INSTITUTO TOCANTINENSE PRESIDENTE ANTONIO CARLOS S.A
2763;10035;FACULDADE DE CIÊNCIAS GERENCIAIS DE SÃO GOTARDO;03745000000109;CENTRO DE ENSINO SUPERIOR DE SAO GOTARDO LTDA - EPP
4211;10035;Faculdade ESAMC São Paulo - ESAMC;02635280000130;CENTRO DE ESTUDOS DE ADMINISTRACAO E MARKETING CEAM LTDA
17715;10035;FACULDADE DE EDUCAÇÃO SUPERIOR DE PERNAMBUCO;13193710000127;SOEVASF SOCIEDADE DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E SOCIAL DO VALE DO SAO FRANCISCO LTDA
20110;10035;Faculdade de Tecnologia e Administração Edufor;21103399000106;SOCIEDADE EDUCACIONAL FORTALEZA - ME
1658;10035;CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA;02843943000101;CEUDESP - CENTRO DE EDUCACAO UNIVERSITARIO E DESENVOLVIMENTO PROFISSIONAL LTDA
15562;10035;Faculdade Batista do Cariri;07577331000138;SEMINARIO BATISTA DO CARIRI
21691;10035;Faculdade Pitágoras Belo Jardim;38733648000140;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A
2113;10035;FACULDADE DOM BOSCO DE PORTO ALEGRE;92822741000176;INSPETORIA SALESIANA SAO PIO X
1757;10034;ESCOLA SUPERIOR DE ADMINISTRAÇÃO, MARKETING E COMUNICAÇÃO DE GOIÂNIA;03869874000178;SOCIEDADE SETE DE CIENCIA E TECNOLOGIA DO BRASIL LTDA
19966;10034;FACULDADE CAPITAL FEDERAL DE ITAPECERICA DA SERRA;17238945000149;FEDERAL EDUCACIONAL LTDA.
2508;10034;INSTITUTO SUPERIOR DE EDUCAÇÃO SANTO AGOSTINHO;03735981000103;INSTITUTO EDUCACIONAL SANTO AGOSTINHO S.A.
2710;10034;INSTITUTO SUPERIOR DE EDUCAÇÃO RANCHARIENSE;03378939000182;D.D.G. S/S LTDA - EPP
3990;10034;FACULDADE SÃO BERNARDO DE TECNOLOGIA;16985463000190;NOVATEC EDUCACIONAL LTDA
275;10035;UNIVERSIDADE DO VALE DO PARAÍBA;60191244000120;FUNDACAO VALEPARAIBANA DE ENSINO
777;10034;FACULDADE DE EDUCAÇÃO THEREZA PORTO MARQUES;45390960000143;CETEC EDUCACIONAL JACAREI LTDA
14313;10035;NOVA FACULDADE;09524663000180;INSTITUTO DE NOVA EDUCACAO LTDA - ME
3775;10034;INSTITUTO UVB.BR;03885697000113;REDE BRASILEIRA DE EDUCACAO A DISTANCIA S/C LTDA
4394;10034;FACULDADE DE EDUCAÇÃO FÍSICA DE ARAGUAÍNA;02941990000198;ITPAC INSTITUTO TOCANTINENSE PRESIDENTE ANTONIO CARLOS S.A
3000;10034;FACULDADE CENECISTA DE SINOP;07939776000110;FASIPE CENTRO EDUCACIONAL LTDA - ME
4259;10035;FACULDADE DE INHUMAS - FAC-MAIS;07242113000142;CENTRO DE EDUCACAO SUPERIOR MAIS EIRELI
4396;10035;CENTRO UNIVERSITÁRIO DE MINEIROS;01465988000127;FUNDACAO INTEGRADA MUNICIPAL DE ENSINO SUPERIOR
3157;10035;INSTITUTO SUPERIOR DE EDUCAÇÃO ALMEIDA RODRIGUES;04284276000108;CENTRO DE ENSINO SUPERIOR ALMEIDA RODRIGUES LTDA - EPP
18034;10035;Centro de Ensino Superior Riograndense;17000211000127;SOCIEDADE EDUCACIONAL SARANDI  LTDA
2593;10035;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE JUAZEIRO DO NORTE;12484705000100;COLEGIO CULTURAL MODULO LTDA
1556;10035;CENTRO UNIVERSITÁRIO SETE DE SETEMBRO;07240328000124;EDUCADORA SETE DE SETEMBRO LTDA
2969;10035;INSTITUTO SUPERIOR DE EDUCAÇÃO OCIDENTE;01389776000108;FUNDACAO O.CI.D.E.M.NT.E.-7C.D.E.
4533;10035;FACULDADE SÃO FRANCISCO DA PARAÍBA;07541724000191;VERA CLAUDINO EDUCACAO SUPERIOR LIMITADA - ME
3400;10035;FACULDADE DE PENÁPOLIS;19347410000131;UNIESP S.A
5025;10035;Faculdade Unina;14683991000169;SAO BRAZ EDUCACIONAL LTDA  - ME
17882;10035;FACULDADE ESCOLA POLITÉCNICA DE INOVAÇÃO E CONHECIMENTO APLICADO;09390015000188;ESCOLA SUPERIOR DE CERVEJA E MALTE LTDA
19943;10035;Faculdade Sapiens;05919287000171;EINSTEIN INSTITUICAO DE ENSINO LTDA - EPP
2195;10034;FACULDADE DO BELO JARDIM;11464153000106;AUTARQUIA EDUCACIONAL DO MUNICIPIO DO BELO JARDIM AEB
1535;10035;Faculdade de Pinhais;03059298000101;CENTRO DE ENSINO SUPERIOR DE PINHAIS
10059;10034;FACULDADE DE TECNOLOGIA DE ENSINO SUPERIOR - FATEC;03201833000109;SOCIEDADE EDUCACIONAL TURANO LTDA
951;10034;FACULDADES INTEGRADAS DE COXIM;03500923000109;CENTRO DE ENSINO SUPERIOR DE CAMPO GRANDE LTDA
1061;10034;FACULDADE PLANALTO DE ADMINISTRAÇÃO E CIÊNCIAS ECONÔMICAS;00697649000103;CENTRO DE ESTUDOS SUPERIORES PLANALTO LTDA - ME
905;10035;FACULDADE ESCOLA PAULISTA DE DIREITO;07279794000113;EPD - ESCOLA PAULISTA DE DIREITO LTDA
5201;10034;FACULDADE DE TECNOLOGIA INED - UNIDADE BARREIRO;05478567000191;ORME SERVICOS EDUCACIONAIS LTDA
13663;10035;FACULDADE ISEIB DE BETIM;10286758000191;SISTEMA DE ENSINO SUPERIOR CIDADE DE BETIM LTDA - ME
4178;10034;FACULDADE EVILÁSIO FORMIGA;03945249000168;LACERDA & GOLDFARB LTDA - EPP
4044;10034;FACULDADE TECNOLOGIA EXPERT;02810965000175;EXPERT INSTITUTO GRAFICO E EDUCACIONAL LTDA - ME
22311;10035;FACULDADE NOVE DE JULHO DE SÃO BERNARDO DO CAMPO;43374768000138;ASSOCIACAO EDUCACIONAL NOVE DE JULHO
570;10035;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;24365710000183;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
3807;10034;FACULDADE DE TECNOLOGIA IAPEC;85411312000140;INSTITUTO DE APERFEICOAMENTO PROFISSIONAL E CULTURAL DE LONDRINA S/S LTDA - ME
1135;10034;FACULDADE PLANALTO DE CIÊNCIA DA COMPUTAÇÃO;00697649000103;CENTRO DE ESTUDOS SUPERIORES PLANALTO LTDA - ME
880;10034;FACULDADE DE CIÊNCIAS E TECNOLOGIA DO PARANÁ;00127468000141;SOCIEDADE EDUCACIONAL DE CIENCIAS E TECNOLOGIA SC - ME
18075;10035;FACULDADE UNINASSAU JABOATÃO DOS GUARARAPES;04986320000113;SER EDUCACIONAL S.A.
4093;10035;Centro Universitário de Tecnologia de Curitiba;04972854000190;ESCOLA TECNOLOGICA DE CURITIBA LTDA - EPP
1561;10035;FACULDADE ESAMC SOROCABA;03363565000121;ATHON ENSINO SUPERIOR LTDA
1606;10035;FACULDADES INTEGRADAS DE CASSILÂNDIA;02175672000163;SOCIEDADE EDUCACIONAL VALE DO APORE LTDA - EPP
2459;10035;FACULDADE DE ESTUDOS AVANÇADOS DO PARÁ;03970826000171;CEAPA-CENTRO DE ESTUDOS AVANCADOS DO PARA S/S LIMITADA
4252;10034;FACULDADE DE TECNOLOGIA EXPOENTE;05978735000108;M A DE OLIVEIRA EDUCACAO - EPP
215;10034;UNIVERSIDADE DO GRANDE ABC;05808792000149;ANHANGUERA EDUCACIONAL LTDA
1813;10035;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ;10763998000130;INSTITUTO FEDERAL DE EDUCACAO,CIENCIA E TECNOLOGIA DO PARA
5112;10034;FACULDADE UNIÃO ARARUAMA DE ENSINO S/S LTDA.;08407671000183;FACULDADE UNIAO ARARUAMA DE ENSINO S/S LTDA. - ME
944;10035;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO;61825675000164;ASSOCIACAO ESCOLA SUPERIOR DE PROPAGANDA E MARKETING
574;10035;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;29427465000105;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO
17688;10035;FACULDADE FADAM;13715684000150;FACULDADE DAS AMERICAS LTDA
435;10035;FACULDADE SANTA MARCELINA MURIAÉ - FASM;60742855000110;ASSOCIACAO SANTA MARCELINA
4794;10034;ESCOLA SUPERIOR DE ENGENHARIA E GESTÃO DE VALINHOS - ESEG;52167236000110;Etapa Educacional - Eireli
5520;10035;FACULDADE CATHEDRAL;03485283000105;FACULDADES CATHEDRAL DE ENSINO SUPERIOR
18692;10035;Faculdade ALFAUNIPAC de Guanhães;05598350000115;INSTITUTO EDUCACIONAL ALFAUNIPAC LTDA
23459;10035;Faculdade de Tecnologia de Adamantina;62823257000109;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA
11860;10035;INSTITUTO NACIONAL DE ENSINO SUPERIOR E PÓS-GRADUAÇÃO PADRE GERVÁSIO;00832682000107;ODONTO RAD LTDA - ME
18072;10035;Faculdade de Direito TECH de São Paulo;40182860000108;HIGHWAY EDUCACIONAL LTDA
4059;10035;FACULDADE DE CIÊNCIAS GERENCIAIS;07063161000173;UNISIG - UNIDADE EDUCACIONAL DE ENSINO SUPERIOR LTDA - ME
17394;10035;FACULDADE 05 DE JULHO;03365403000122;ASSOCIACAO IGREJA ADVENTISTA MISSIONARIA - AIAMIS
12594;10034;FACULDADE DE NEGÓCIOS;02271913000178;CENTRO SUPERIOR DE TECNOLOGIA TECBRASIL LTDA
12625;10035;ESCOLA SUPERIOR DE AVIAÇÃO CIVIL;02108023000140;CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA
1219;10035;INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR;01175049000148;CIESPT ENSINO SUPERIOR DE ITAPETININGA LTDA.
3863;10034;FACULDADE PROFESSOR DIRSON MACIEL DE BARROS;11408812000197;AUTARQUIA MUNICIPAL DO ENSINO SUPERIOR DE GOIANA
1501;10034;FACULDADE LATINO AMERICANA DE EDUCAÇÃO;02254398000118;FUNDACAO ESCOLA DE GESTAO PUBLICA FUGESP
3307;10035;FACULDADE DE RIO CLARO;19347410000131;UNIESP S.A
12749;10035;FACULDADES UNIDAS DE PESQUISA, CIÊNCIAS E SAÚDE LTDA;00543858000100;CENTRO EDUCACIONAL MARIA MILZA LTDA - ME
1807;10035;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;10744098000145;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA
715;10035;FAE CENTRO UNIVERSITÁRIO;76497338000162;ASSOCIACAO FRANCISCANA DE ENSINO SENHOR BOM JESUS
1541;10035;FACULDADE FLAMINGO;62704317000166;FLAMINGO 2001 CURSO FUNDAMENTAL
14288;10035;FACULDADE CATÓLICA DE SANTA CATARINA;82898891000100;FUNDACAO DOM JAIME DE BARROS CAMARA
5665;10034;FACULDADE CAPIXABA DE NOVA VENÉCIA;03963577000197;MULTIVIX NOVA VENECIA - ENSINO, PESQUISA E EXTENSAO LTDA
1971;10034;FACULDADE DE TECNOLOGIA MORUMBI SUL;69095446000143;ORGANIZACAO EDUCACIONAL MORUMBI SUL LTDA - EPP
3937;10035;Faculdade Anhanguera de Indaiatuba;04310392000146;ANHANGUERA EDUCACIONAL PARTICIPACOES S/A
15708;10035;Faculdade de Tecnologia Dr. Thomaz Novelino;62823257000109;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA
3954;10035;FACULDADE EDUCACIONAL JURÍDICA E GERENCIAL DE OLIVEIRA;03446931000106;FUNDACAO EDUCACIONAL DE OLIVEIRA
13684;10035;FACULDADE PITÁGORAS DE CONTAGEM;03239470000109;PITAGORAS - SISTEMA DE EDUCACAO SUPERIOR SOCIEDADE LTDA
22153;10034;Faculdade de Ciências Jurídicas de Guanambi;38733648000140;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A
4869;10034;Faculdade de Tecnologia Pitágotas - Unidade Londrina;38733648000140;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A
11697;10034;FACULDADE SERIGY;07488169000181;UNIAO BRASILEIRA DE EDUCACAO LTDA
5053;10035;FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO;31608763000143;FUNDACAO DE APOIO A ESCOLA TECNICA DO EST.RIO DE JANEIRO
467;10034;FACULDADE DE CIÊNCIAS CONTÁBEIS DE ITAPETININGA;49704562000105;AEI - ORGANIZACAO SUPERIOR DE ENSINO LTDA
3191;10034;INSTITUTO SUPERIOR DE EDUCAÇÃO DE SANTA CATARINA;03218232000109;EDUCAR INSTITUICAO EDUCACIONAL S/S LTDA
4983;10035;FACULDADE IBRA DE TECNOLOGIA ;36399094000160;SIBRA - SISTEMA IBRA DE ENSINO LTDA
19358;10034;Faculdade Thiago Ferreira;29079105000160;CENTRO DE EDUCACAO E CULTURA THIAGO FERREIRA LTDA - EPP
1691;10034;FACULDADE PRÁXIS;02724814000102;INSTITUTO DE PESQUISAS EDUCACIONAIS PRAXIS LTDA - ME
1344;10035;FACULDADE BORGES DE MENDONÇA;05620495000175;SISTEMA DE ENSINO BORGES DE MENDONCA LTDA
423;10035;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;96216841000100;FUNDACAO REGIONAL INTEGRADA
18714;10034;FACULDADE DE INOVAÇÃO TECNOLÓGICA DE PONTA GROSSA;79265617000199;CESUMAR - CENTRO DE ENSINO SUPERIOR DE MARINGA LTDA
1513;10035;FACULDADE PITÁGORAS INSTITUTO CAMILLO FILHO;03207910000138;SOCIEDADE PIAUIENSE DE ENSINO SUPERIOR LTDA
4848;10034;FACULDADE OBOÉ - FACO;05213713000157;CIA EDUCACIONAL RANCHO ALEGRE
4922;10035;FACULDADE INTEGRADA DAS CATARATAS eJOVEM   ;00120750000105;DIRETIVA ADMINISTRADORA DE PARTICIPACOES LTDA
1185;10035;CENTRO UNIVERSITÁRIO JORGE AMADO;01120386000138;ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA
22135;10034;Faculdade de Ciências Jurídicas de Irecê;38733648000140;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A
22197;10035;FACULDADE ATENAS PASSOS;01428030000166;CENTRO EDUCACIONAL HYARTE-ML LTDA
3115;10034;INSTITUTO SUPERIOR DE EDUCAÇÃO SANTO AGOSTINHO DE PIRAPORA;03735981000103;INSTITUTO EDUCACIONAL SANTO AGOSTINHO S.A.
12416;10034;FACULDADE BRASILIENSE DE NEGÓCIOS;07195358000166;SOCIEDADE DE ENSINO SUPERIOR ESTACIO RIBEIRAO PRETO LTDA
1319;10035;FACULDADE TECSOMA;02460636000141;INSTITUTO TECSOMA LTDA - ITEC
11384;10034;FACULDADE ANHANGUERA DE RIBEIRÃO PRETO;05808792000149;ANHANGUERA EDUCACIONAL LTDA
2620;10035;FACULDADE DE AMPÉRE;05051670000150;CAES - CENTRO AMPERENSE DE ENSINO SUPERIOR LTDA - EPP
13300;10035;FACULDADE ADJETIVO CETEP;05238442000194;ADJETIVO-CETEP ADMINISTRADORA DE CURSOS TECNICOS LTDA - EPP
11206;10034;Escola de Educação Física do Exército;00394452000103;COMANDO DO EXERCITO
4210;10034;ESCOLA SUPERIOR DE ADMINISTRAÇÃO, MARKETING E COMUNICAÇÃO DO MORUMBI;02635280000130;CENTRO DE ESTUDOS DE ADMINISTRACAO E MARKETING CEAM LTDA
19049;10034;FACULDADE INTEGRADA DE VILA VELHA;19679013000167;MULTIVIX VILA VELHA - ENSINO, PESQUISA E EXTENSAO LTDA
3295;10035;FACULDADE SENAC FLORIANÓPOLIS;03603739000186;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC
4873;10035;FACULDADE IBRA DE TAUBATÉ;36274985000190;SEI SISTEMA DE ENSINO IBRA EIRELI
2476;10034;FACULDADE FÊNIX DE BAURU;05808792000149;ANHANGUERA EDUCACIONAL LTDA
2988;10034;INSTITUTO SUPERIOR DE EDUCAÇÃO FÊNIX DE BAURU;05808792000149;ANHANGUERA EDUCACIONAL LTDA
1654;10034;INSTITUTO DE ENSINO SUPERIOR DE NOVA VENÉCIA;03963577000197;MULTIVIX NOVA VENECIA - ENSINO, PESQUISA E EXTENSAO LTDA
2260;10034;FACULDADE DE TECNOLOGIA IESVILLE;03218232000109;EDUCAR INSTITUICAO EDUCACIONAL S/S LTDA
21676;10034;Faculdade Avantis de Itapema;04204407000191;SOCIEDADE AVANTIS DE ENSINO E ESCOLA DE AVIACAO CIVIL S.A.
3872;10034;FACULDADE DE TECNOLOGIA SÃO CARLOS;03218232000109;EDUCAR INSTITUICAO EDUCACIONAL S/S LTDA
1787;10034;FACULDADE ANHANGUERA DE JOINVILLE;03218232000109;EDUCAR INSTITUICAO EDUCACIONAL S/S LTDA
1245;10035;Faculdade de Castelo - Multivix Castelo;02213188000181;MULTIVIX CACHOEIRO  ENSINO, PESQUISA E EXTENSAO LTDA
771;10034;FACULDADE MARIA AUGUSTA RIBEIRO DAHER;05808792000149;ANHANGUERA EDUCACIONAL LTDA
3687;10034;FACULDADES INTEGRADAS DE JACAREÍ;05808792000149;ANHANGUERA EDUCACIONAL LTDA
1994;10034;INSTITUTO DE ENSINO SUPERIOR DE DOURADOS;03500923000109;CENTRO DE ENSINO SUPERIOR DE CAMPO GRANDE LTDA
746;10035;UNIVERSIDADE REGIONAL DO CARIRI;06740864000126;UNIVERSIDADE REGIONAL DO CARIRI URCA
4584;10034;Faculdade FACESE;28215784000194;FACULDADE INTERCLASSE LTDA
1750;10034;UNIDADE DE ENSINO SUPERIOR EXPOENTE;03848950000169;ASSOCIACAO EXPOENTE DE ENSINO SUPERIOR
3866;10035;FACULDADE BRASILEIRA DE EDUCAÇÃO E CULTURA;06110279000142;SOCIEDADE BRASILEIRA DE EDUCACAO E CULTURA EIRELI
646;10034;FACULDADES ASSOCIADAS DE SÃO PAULO;61522827000150;SOCIEDADE CIVIL ATENEU BRASIL
3994;10034;FACULDADE DE TECNOLOGIA LATINO AMERICANO DE ANÁPOLIS;05808792000149;ANHANGUERA EDUCACIONAL LTDA
397;10034;FACULDADE RUY BARBOSA DE TECNOLOGIA EM PROCESSAMENTO DE DADOS;13477369000131;ABEP - ACADEMIA BAIANA DE ENSINO PESQUISA E EXTENSAO LTDA
1158;10034;FACULDADE RUY BARBOSA DE CIÊNCIA DA COMPUTAÇÃO;13477369000131;ABEP - ACADEMIA BAIANA DE ENSINO PESQUISA E EXTENSAO LTDA
18978;10035;Faculdade Rebouças de Campina Grande;13445508000145;INFOGENIUS ESCOLA TECNICA PROFISSIONALIZANTE LTDA - ME
13743;10035;FACULDADE PITÁGORAS DE GOVERNADOR VALADARES;03239470000109;PITAGORAS - SISTEMA DE EDUCACAO SUPERIOR SOCIEDADE LTDA
18636;10035;Faculdade da Região Sisaleira;13761722000100;GRUPO M.C EDUCACAO E ASSESSORIA LTDA - ME
2231;10034;FACULDADE DE COMUNICAÇÃO SOCIAL JK;05808792000149;ANHANGUERA EDUCACIONAL LTDA
778;10035;FACULDADE IBRA DOS VALES;36399094000160;SIBRA - SISTEMA IBRA DE ENSINO LTDA
994;10035;Faculdade de Duque de Caxias;19347410000131;UNIESP S.A
2479;10034;FACULDADE LATINO AMERICANA;05808792000149;ANHANGUERA EDUCACIONAL LTDA
3781;10034;FACULDADE DE TECNOLOGIA DE JARAGUÁ DO SUL;05808792000149;ANHANGUERA EDUCACIONAL LTDA
17636;10034;FACULDADE DA SERRA;13768857000106;EMPRESA SERRANA DE ENSINO, PESQUISA E EXTENSAO LTDA
1895;10035;CENTRO UNIVERSITÁRIO CHRISTUS;04102843000150;IPADE - INSTITUTO PARA O DESENVOLVIMENTO DA EDUCACAO LTDA.
264;10034;UNIVERSIDADE SÃO MARCOS;62960646000178;ASSOCIACAO DE EDUCACAO E ASSISTENCIA SOCIAL SAO MARCOS
5073;10034;FACULDADE PITÁGORAS DE DIVINÓPOLIS;38733648000140;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A
1159;10035;CENTRO DE ENSINO SUPERIOR DE VITÓRIA;36347508000108;UNIAO CAPIXABA DE ENSINO SUPERIOR LTDA - UCES
2511;10035;FACULDADE DE DIREITO UNIDADE GUARAPARI;38733648000140;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A
13809;10035;FACULDADE SANTO AGOSTINHO DE SETE LAGOAS;34726668000132;ESMC EDUCACAO SUPERIOR LTDA
22075;10035;FACULDADE VALE DO PAJEU;26817470000136;FACULDADE VALE DO PAJEU LTDA - EPP
